id,carat,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,price
LD13600038,1.01,Round,VS1,F,None,Very Good,64.8,None,1.0,Excellent,Very Good,54.0,"$5,736"
LD12914461,1.2,Round,VS2,J,None,Ideal,63.4,None,1.0,Excellent,Excellent,54.0,"$5,750"
LD12647832,0.93,Round,VS2,E,None,Ideal,62.4,None,1.0,Excellent,Excellent,54.0,"$5,870"
LD12374259,1.03,Round,VS2,I,None,Ideal,63.0,None,1.01,Excellent,Excellent,54.0,"$5,907"
LD13337674,1.0,Round,VS2,D,None,Ideal,63.2,None,1.01,Excellent,Very Good,54.0,"$5,959"
LD13801468,0.9,Round,VS1,E,None,Ideal,62.5,None,1.0,Excellent,Excellent,54.0,"$5,994"
LD13949679,1.0,Round,IF,H,None,Ideal,62.0,Faint,1.0,Excellent,Excellent,54.0,"$5,999"
LD13519396,1.0,Round,VS1,D,None,Very Good,64.4,None,1.01,Excellent,Good,54.0,"$6,031"
LD13801713,0.91,Round,VS2,D,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,54.0,"$6,034"
LD13962535,1.25,Round,SI2,G,None,Ideal,62.3,None,1.01,Excellent,Excellent,54.0,"$6,076"
LD13337483,1.0,Round,VS1,E,None,Ideal,62.9,Faint,1.0,Excellent,Very Good,54.0,"$6,096"
LD13339269,1.0,Round,VVS2,G,None,Very Good,62.7,None,1.01,Excellent,Very Good,54.0,"$6,138"
LD13768023,1.01,Round,VS1,D,None,Ideal,62.1,Strong Blue,1.0,Excellent,Excellent,54.0,"$6,142"
LD11729587,1.01,Round,VVS2,G,None,Very Good,61.4,None,1.01,Very Good,Very Good,54.0,"$6,199"
LD13866200,0.92,Round,VS2,D,None,Ideal,62.1,None,1.01,Excellent,Excellent,54.0,"$6,329"
LD13870413,1.13,Round,SI1,D,None,Ideal,62.2,None,1.0,Excellent,Excellent,54.0,"$6,391"
LD13450954,1.07,Round,SI1,D,None,Ideal,62.7,None,1.01,Excellent,Excellent,54.0,"$6,446"
LD12899276,1.0,Round,VS1,D,None,Very Good,65.0,None,1.01,Excellent,Very Good,54.0,"$6,474"
LD12932216,1.08,Round,VVS2,H,None,Ideal,61.9,None,1.0,Excellent,Excellent,54.0,"$6,481"
LD13928078,1.0,Round,VVS2,F,None,Ideal,62.3,None,1.01,Excellent,Very Good,54.0,"$6,495"
LD05685109,1.04,Round,SI1,G,None,Ideal,61.9,None,1.0,Very Good,Excellent,54.0,"$6,503"
LD08281624,1.4,Round,VS2,J,None,Very Good,63.0,None,1.01,Excellent,Excellent,54.0,"$6,675"
LD08823608,0.9,Round,VVS2,D,None,Very Good,63.1,None,1.01,Excellent,Excellent,54.0,"$6,725"
LD13062436,1.01,Round,VS2,E,None,Very Good,62.8,None,1.02,Very Good,Good,54.0,"$6,850"
LD13953143,1.26,Round,VS1,H,None,Very Good,63.2,None,1.01,Good,Good,54.0,"$6,922"
LD13947130,1.0,Round,VS1,F,None,Ideal,62.6,Faint,1.01,Excellent,Excellent,54.0,"$7,182"
LD09139092,1.0,Round,VS1,D,None,Very Good,62.2,Medium,1.01,Very Good,Good,54.0,"$7,185"
LD13491359,1.46,Round,SI2,G,None,Ideal,62.8,None,1.01,Excellent,Excellent,54.0,"$7,466"
LD12864060,1.71,Round,VS1,K,None,Ideal,62.5,Very Strong,1.01,Excellent,Very Good,54.0,"$7,625"
LD12841558,1.24,Round,VVS1,H,None,Ideal,61.8,None,1.01,Excellent,Excellent,54.0,"$7,715"
LD09991257,1.2,Round,SI1,D,None,Ideal,63.1,None,1.0,Excellent,Excellent,54.0,"$7,764"
LD13691964,1.5,Round,SI2,G,None,Ideal,62.4,None,1.0,Excellent,Excellent,54.0,"$8,147"
LD13924430,1.51,Round,SI1,I,None,Ideal,63.1,None,1.01,Excellent,Very Good,54.0,"$8,235"
LD10706339,1.4,Round,VS2,I,None,Ideal,62.7,None,1.01,Excellent,Excellent,54.0,"$8,270"
LD12523352,1.05,Round,VVS2,H,None,Astor Ideal,61.9,None,1.0,Excellent,Excellent,54.0,"$8,275"
LD13622840,1.3,Round,VS2,E,None,Ideal,63.0,Strong Blue,1.01,Excellent,Excellent,54.0,"$8,340"
LD12967853,1.35,Round,VS2,I,None,Ideal,62.5,None,1.01,Excellent,Excellent,54.0,"$8,375"
LD13921272,0.9,Round,VVS1,D,None,Ideal,61.9,None,1.0,Excellent,Excellent,54.0,"$8,393"
LD13802234,0.97,Round,VVS2,D,None,Ideal,62.7,Faint,1.0,Excellent,Excellent,54.0,"$8,537"
LD12996573,1.01,Round,VS2,F,None,Astor Ideal,62.2,None,1.0,Excellent,Excellent,54.0,"$8,616"
LD13719739,2.0,Round,VS1,K,None,Good,64.8,None,1.01,Excellent,Very Good,54.0,"$8,757"
LD13896287,1.0,Round,VVS1,D,None,Very Good,64.5,Faint,1.01,Excellent,Very Good,54.0,"$8,770"
LD09376611,0.9,Round,VVS2,D,None,Ideal,62.6,Medium,1.0,Very Good,Very Good,54.0,"$8,877"
LD12520621,1.61,Round,VS1,J,None,Ideal,62.4,None,1.01,Excellent,Excellent,54.0,"$9,057"
LD13529029,1.8,Round,SI2,F,None,Ideal,63.3,Very Strong Blue,1.01,Excellent,Excellent,54.0,"$9,332"
LD13374177,2.01,Round,VS1,K,Medium,Very Good,61.0,None,1.01,Good,Good,54.0,"$9,908"
LD11713334,1.64,Round,VVS2,J,None,Ideal,62.6,None,1.0,Excellent,Excellent,54.0,"$10,157"
LD13617364,1.4,Round,VVS1,H,None,Ideal,62.8,None,1.01,Excellent,Excellent,54.0,"$10,196"
LD13943684,1.5,Round,VS2,F,None,Ideal,63.0,Strong Blue,1.01,Excellent,Excellent,54.0,"$10,297"
LD06711629,1.2,Round,VS2,D,None,Ideal,62.7,None,1.0,Excellent,Excellent,54.0,"$10,330"
LD13640661,1.51,Round,SI1,F,None,Ideal,62.3,None,1.01,Excellent,Excellent,54.0,"$11,205"
LD09463220,1.53,Round,SI1,H,None,Ideal,62.9,None,1.0,Excellent,Excellent,54.0,"$11,263"
LD13033407,1.5,Round,VS1,F,None,Very Good,64.5,None,1.01,Excellent,Good,54.0,"$11,445"
LD13599177,1.5,Round,VS2,G,None,Ideal,62.8,None,1.01,Excellent,Very Good,54.0,"$11,675"
LD13780165,2.0,Round,SI1,J,None,Very Good,64.6,None,1.01,Excellent,Very Good,54.0,"$11,746"
LD13346388,1.15,Round,VVS1,F,None,Ideal,62.8,None,1.01,Very Good,Excellent,54.0,"$11,808"
LD13346392,1.01,Round,IF,D,None,Very Good,62.8,None,1.02,Very Good,Good,54.0,"$11,873"
LD13609349,2.01,Round,VVS1,K,None,Ideal,62.9,None,1.0,Excellent,Very Good,54.0,"$12,158"
LD13346221,1.9,Round,SI2,F,None,Ideal,61.5,None,1.0,Excellent,Excellent,54.0,"$14,164"
LD13966198,2.0,Round,SI1,G,None,Good,59.4,Medium,1.0,Excellent,Good,54.0,"$14,322"
LD13854774,2.02,Round,VVS2,J,None,Ideal,62.5,None,1.0,Excellent,Excellent,54.0,"$14,707"
LD12607345,1.7,Round,VVS1,H,None,Ideal,63.0,None,1.01,Excellent,Excellent,54.0,"$14,751"
LD13640647,1.5,Round,VS2,D,None,Ideal,62.4,None,1.0,Excellent,Excellent,54.0,"$15,494"
LD13946921,1.6,Round,VS2,F,None,Ideal,61.7,Faint,1.01,Very Good,Excellent,54.0,"$16,130"
LD11533843,1.9,Round,VS1,F,None,Good,66.0,Strong,1.01,Excellent,Excellent,54.0,"$16,392"
LD13372914,2.01,Round,VS2,H,None,Ideal,63.3,None,1.01,Excellent,Very Good,54.0,"$16,670"
LD13230664,1.88,Round,VS2,D,None,Ideal,63.0,Strong,1.01,Excellent,Excellent,54.0,"$16,718"
LD13939462,1.5,Round,VVS1,D,None,Ideal,61.4,Medium,1.01,Excellent,Excellent,54.0,"$17,050"
LD13133998,1.7,Round,VS1,E,None,Ideal,62.2,None,1.0,Excellent,Excellent,54.0,"$17,571"
LD13180094,1.61,Round,VS1,D,None,Ideal,61.8,None,1.0,Excellent,Excellent,54.0,"$17,589"
LD07012476,1.7,Round,VVS1,G,None,Very Good,64.7,None,1.01,Excellent,Very Good,54.0,"$18,309"
LD11348811,1.71,Round,VS1,E,None,Ideal,62.5,Faint,1.0,Excellent,Excellent,54.0,"$18,805"
LD04503792,1.6,Round,VS1,G,None,Ideal,61.7,None,1.01,Excellent,Excellent,54.0,"$18,851"
LD13943728,2.15,Round,SI1,E,None,Ideal,61.6,Medium Blue,1.0,Excellent,Excellent,54.0,"$19,278"
LD13726345,1.6,Round,VVS1,D,None,Ideal,63.1,None,1.0,Excellent,Excellent,54.0,"$22,762"
LD13539017,3.01,Round,SI2,H,None,Ideal,62.7,Medium,1.01,Excellent,Excellent,54.0,"$25,506"
LD13636151,2.5,Round,VS2,H,None,Ideal,61.4,None,1.01,Excellent,Excellent,54.0,"$26,623"
LD11301969,2.5,Round,VVS1,I,None,Ideal,63.0,None,1.01,Excellent,Excellent,54.0,"$28,275"
LD12372666,1.9,Round,VVS1,E,None,Ideal,63.3,None,1.01,Excellent,Excellent,54.0,"$28,508"
LD13959958,3.21,Round,SI2,H,None,Ideal,62.9,Medium,1.01,Excellent,Very Good,54.0,"$30,296"
LD13962907,2.5,Round,VS1,E,None,Ideal,62.9,Medium,1.01,Excellent,Excellent,54.0,"$30,719"
LD13163917,2.01,Round,VVS1,D,None,Very Good,64.0,None,1.01,Excellent,Very Good,54.0,"$31,621"
LD13346761,3.04,Round,VVS2,J,None,Very Good,64.1,None,1.02,Very Good,Good,54.0,"$37,024"
LD13182993,2.01,Round,VVS1,D,None,Very Good,64.9,None,1.01,Excellent,Very Good,54.0,"$37,751"
LD11093440,3.01,Round,VS2,F,None,Ideal,62.8,Strong,1.01,Excellent,Excellent,54.0,"$41,493"
LD13346514,5.01,Round,SI2,K,None,Good,65.2,Strong,1.0,Excellent,Very Good,54.0,"$42,001"
LD13046206,4.0,Round,VVS1,K,None,Ideal,62.0,None,1.01,Excellent,Excellent,54.0,"$44,462"
LD13346194,2.5,Round,IF,G,None,Ideal,62.6,None,1.01,Excellent,Excellent,54.0,"$45,377"
LD13297519,2.63,Round,VVS2,F,None,Ideal,63.1,None,1.01,Excellent,Excellent,54.0,"$46,171"
LD13053004,5.01,Round,SI2,J,None,Ideal,62.1,Faint,1.01,Excellent,Very Good,54.0,"$49,238"
LD07027558,2.7,Round,VS1,D,None,Ideal,62.8,None,1.01,Excellent,Excellent,54.0,"$56,912"
LD13881051,0.3,Round,VVS2,I,None,Ideal,63.0,Faint,1.01,Excellent,Very Good,55.0,$376
LD13470508,0.31,Round,VS2,J,None,Very Good,61.1,None,1.0,Good,Excellent,55.0,$378
LD13902837,0.34,Round,SI1,H,None,Ideal,61.8,None,1.0,Excellent,Excellent,55.0,$378
LD13902914,0.25,Round,VS2,E,None,Ideal,62.1,None,1.0,Excellent,Excellent,55.0,$380
LD13408968,0.33,Round,VS1,J,None,Ideal,61.5,None,1.0,Excellent,Excellent,55.0,$382
LD13881010,0.32,Round,VVS2,I,None,Ideal,62.8,Faint,1.01,Excellent,Excellent,55.0,$382
LD12904480,0.23,Round,VVS2,H,None,Very Good,63.3,Medium,1.01,Very Good,Excellent,55.0,$383
LD13903675,0.31,Round,SI1,G,None,Ideal,62.3,Strong,1.0,Excellent,Excellent,55.0,$385
LD13903563,0.3,Round,VVS2,I,None,Very Good,64.5,None,1.01,Excellent,Very Good,55.0,$386
LD13882577,0.36,Round,SI1,G,None,Ideal,62.9,None,1.01,Excellent,Excellent,55.0,$387
LD13903276,0.24,Round,VS2,F,None,Ideal,61.5,None,1.0,Excellent,Excellent,55.0,$387
LD13886626,0.3,Round,SI1,H,None,Ideal,63.0,None,1.0,Excellent,Very Good,55.0,$388
LD13903657,0.31,Round,SI1,F,None,Ideal,61.5,None,1.0,Excellent,Excellent,55.0,$388
LD13884425,0.35,Round,SI1,E,None,Ideal,61.2,None,1.0,Excellent,Excellent,55.0,$390
LD13861774,0.32,Round,VS1,J,Very Small,Ideal,62.7,Faint,1.0,Excellent,Excellent,55.0,$391
LD13903559,0.3,Round,VVS2,I,None,Very Good,63.8,Medium,1.0,Excellent,Excellent,55.0,$391
LD13903673,0.31,Round,SI1,G,None,Ideal,61.8,Faint,1.0,Excellent,Excellent,55.0,$391
LD13918548,0.38,Round,SI1,J,None,Ideal,62.4,Medium,1.0,Excellent,Very Good,55.0,$391
LD12365142,0.3,Round,SI1,E,None,Very Good,63.6,None,1.0,Excellent,Excellent,55.0,$392
LD13951581,0.32,Round,VS2,J,None,Ideal,62.0,Faint,1.0,Excellent,Very Good,55.0,$392
LD12128252,0.3,Round,SI1,G,None,Very Good,63.0,Faint,1.0,Excellent,Excellent,55.0,$393
LD13007058,0.24,Round,VS2,G,None,Ideal,61.2,Faint,1.0,Excellent,Excellent,55.0,$393
LD13145450,0.23,Round,VVS2,E,None,Ideal,61.7,None,1.0,Excellent,Very Good,55.0,$393
LD13352082,0.26,Round,VS1,E,None,Ideal,62.3,None,1.0,Excellent,Very Good,55.0,$394
LD13903189,0.3,Round,SI1,F,None,Ideal,62.1,Strong,1.0,Excellent,Excellent,55.0,$394
LD13903480,0.27,Round,VS2,G,None,Ideal,62.8,None,1.0,Excellent,Excellent,55.0,$394
LD13963102,0.3,Round,VS1,I,None,Very Good,63.9,Faint,1.01,Excellent,Very Good,55.0,$394
LD06075722,0.27,Round,VVS2,J,None,Ideal,62.1,None,1.01,Excellent,Excellent,55.0,$395
LD13836091,0.36,Round,SI1,F,None,Ideal,62.7,None,1.0,Excellent,Excellent,55.0,$395
LD10388935,0.36,Round,SI1,J,None,Ideal,62.3,None,1.0,Excellent,Excellent,55.0,$396
LD13951544,0.3,Round,VVS1,J,None,Very Good,64.2,None,1.01,Excellent,Excellent,55.0,$398
LD13849073,0.3,Round,VS1,I,None,Ideal,62.9,Faint,1.0,Excellent,Excellent,55.0,$399
LD13903076,0.24,Round,VS1,E,None,Ideal,62.0,Faint,1.01,Excellent,Excellent,55.0,$400
LD13919505,0.25,Round,VS1,F,None,Ideal,62.4,None,1.0,Excellent,Excellent,55.0,$400
LD13643076,0.23,Round,VVS2,E,None,Ideal,62.7,Medium,1.0,Excellent,Excellent,55.0,$403
LD13714008,0.26,Round,VS2,E,None,Ideal,62.2,Faint,1.01,Very Good,Very Good,55.0,$404
LD13871735,0.23,Round,VVS2,E,None,Ideal,62.9,None,1.01,Excellent,Excellent,55.0,$404
LD11574053,0.29,Round,VS2,I,None,Ideal,60.9,None,1.01,Very Good,Very Good,55.0,$405
LD13903301,0.25,Round,VVS2,H,None,Ideal,62.4,None,1.01,Excellent,Excellent,55.0,$405
LD13947967,0.3,Round,SI1,E,None,Ideal,62.9,None,1.01,Excellent,Very Good,55.0,$405
LD11746936,0.31,Round,SI1,H,None,Ideal,62.6,Faint,1.0,Excellent,Excellent,55.0,$406
LD12934383,0.24,Round,VS1,G,None,Ideal,61.2,None,1.0,Excellent,Excellent,55.0,$406
LD13955844,0.36,Round,SI1,I,None,Ideal,62.9,Faint,1.01,Very Good,Excellent,55.0,$406
LD12688210,0.24,Round,VS2,F,None,Ideal,61.5,None,1.0,Excellent,Excellent,55.0,$407
LD12807872,0.3,Round,SI1,E,None,Very Good,63.9,None,1.01,Very Good,Very Good,55.0,$407
LD13884470,0.32,Round,SI1,F,None,Ideal,62.5,None,1.01,Very Good,Excellent,55.0,$410
LD13901912,0.23,Round,VS1,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,55.0,$410
LD12039302,0.3,Round,VVS1,J,None,Ideal,60.9,None,1.01,Excellent,Excellent,55.0,$411
LD13835694,0.31,Round,VS2,I,None,Ideal,62.1,Faint,1.01,Excellent,Very Good,55.0,$411
LD13970718,0.34,Round,VS2,J,None,Ideal,61.6,None,1.01,Very Good,Excellent,55.0,$411
LD13578187,0.25,Round,VS1,E,None,Ideal,62.5,Medium,1.0,Excellent,Excellent,55.0,$412
LD13903417,0.3,Round,SI1,E,None,Very Good,63.1,None,1.01,Excellent,Very Good,55.0,$412
LD13580541,0.23,Round,VVS2,E,None,Ideal,62.1,None,1.01,Excellent,Excellent,55.0,$413
LD13875360,0.3,Round,SI1,G,None,Ideal,62.2,Faint,1.0,Excellent,Excellent,55.0,$413
LD13903595,0.3,Round,VVS1,J,None,Ideal,61.9,None,1.0,Very Good,Very Good,55.0,$413
LD08218811,0.37,Round,SI1,J,None,Very Good,62.9,Faint,1.0,Excellent,Very Good,55.0,$414
LD09851185,0.37,Round,SI1,J,None,Very Good,63.9,Faint,1.0,Very Good,Very Good,55.0,$414
LD13963183,0.31,Round,VS2,I,None,Ideal,62.4,None,1.01,Excellent,Excellent,55.0,$415
LD13293672,0.23,Round,VVS2,E,None,Very Good,64.0,None,1.0,Excellent,Very Good,55.0,$417
LD13837947,0.37,Round,SI1,I,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,55.0,$417
LD13901636,0.32,Round,SI1,F,None,Ideal,61.6,Faint,1.01,Excellent,Very Good,55.0,$417
LD13903688,0.31,Round,VVS1,I,None,Very Good,62.6,Faint,1.01,Excellent,Excellent,55.0,$417
LD13196123,0.24,Round,VVS2,G,None,Ideal,62.3,None,1.01,Excellent,Excellent,55.0,$418
LD13951561,0.3,Round,VVS1,I,None,Very Good,63.4,None,1.0,Excellent,Excellent,55.0,$418
LD07760504,0.26,Round,VS2,I,None,Ideal,62.7,None,1.0,Excellent,Very Good,55.0,$419
LD13939694,0.3,Round,VS2,H,None,Very Good,62.5,Faint,1.0,Excellent,Very Good,55.0,$420
LD13902197,0.36,Round,SI1,G,None,Ideal,61.7,None,1.0,Excellent,Excellent,55.0,$421
LD13349806,0.23,Round,VVS2,F,None,Ideal,62.0,Medium,1.01,Excellent,Excellent,55.0,$422
LD13973191,0.31,Round,SI1,I,None,Ideal,62.9,None,1.0,Very Good,Excellent,55.0,$422
LD13886096,0.32,Round,SI1,H,None,Ideal,62.5,None,1.01,Excellent,Very Good,55.0,$424
LD13951558,0.3,Round,VVS1,I,None,Ideal,61.8,Medium,1.01,Excellent,Excellent,55.0,$424
LD13968279,0.27,Round,VS1,E,None,Ideal,62.5,None,1.0,Very Good,Very Good,55.0,$424
LD13902196,0.36,Round,SI1,G,None,Ideal,62.4,None,1.0,Excellent,Excellent,55.0,$425
LD13606875,0.3,Round,SI1,G,None,Ideal,61.7,None,1.0,Very Good,Very Good,55.0,$426
LD06064050,0.3,Round,VVS2,I,None,Good,64.9,None,1.01,Very Good,Good,55.0,$427
LD12583665,0.35,Round,SI1,I,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,55.0,$427
LD12614530,0.24,Round,VS2,F,None,Ideal,62.6,None,1.0,Excellent,Excellent,55.0,$427
LD12688215,0.24,Round,VS2,F,None,Ideal,61.6,None,1.0,Excellent,Excellent,55.0,$427
LD13341017,0.3,Round,VS2,H,None,Good,65.6,None,1.01,Excellent,Very Good,55.0,$427
LD13883368,0.34,Round,VS1,I,None,Ideal,62.1,Medium,1.01,Excellent,Excellent,55.0,$427
LD13431344,0.3,Round,VS2,G,None,Ideal,62.8,Strong,1.01,Excellent,Very Good,55.0,$428
LD13902811,0.33,Round,SI1,G,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,55.0,$428
LD13879672,0.36,Round,VS2,I,None,Ideal,62.9,None,1.01,Excellent,Excellent,55.0,$429
LD13837321,0.31,Round,SI1,H,None,Ideal,61.7,Faint,1.01,Excellent,Excellent,55.0,$431
LD13940043,0.3,Round,SI1,F,None,Ideal,62.3,Faint,1.01,Excellent,Very Good,55.0,$432
LD13903065,0.24,Round,VVS2,E,None,Ideal,62.2,None,1.01,Excellent,Excellent,55.0,$434
LD13903172,0.27,Round,VS2,E,None,Ideal,61.8,None,1.0,Excellent,Excellent,55.0,$434
LD13957539,0.3,Round,VS2,I,None,Ideal,62.8,None,1.01,Excellent,Very Good,55.0,$434
LD13961834,0.31,Round,VS2,I,None,Ideal,62.5,Strong,1.0,Excellent,Excellent,55.0,$436
LD12838596,0.24,Round,VS1,F,None,Ideal,62.0,None,1.0,Excellent,Excellent,55.0,$437
LD13903452,0.25,Round,VS2,E,None,Ideal,62.3,None,1.0,Excellent,Excellent,55.0,$438
LD13911059,0.3,Round,VS1,I,None,Ideal,63.0,Faint,1.01,Excellent,Very Good,55.0,$438
LD13220296,0.34,Round,VS2,J,None,Ideal,63.0,None,1.0,Excellent,Excellent,55.0,$439
LD13352732,0.3,Round,VVS2,I,None,Ideal,63.2,None,1.0,Excellent,Excellent,55.0,$439
LD13475557,0.36,Round,VS1,J,None,Ideal,62.5,None,1.01,Excellent,Excellent,55.0,$440
LD13558383,0.33,Round,VS2,I,None,Ideal,60.3,Faint,1.0,Excellent,Excellent,55.0,$440
LD13713901,0.24,Round,VVS1,F,None,Very Good,63.1,None,1.0,Excellent,Excellent,55.0,$440
LD13945684,0.3,Round,SI1,F,None,Ideal,62.8,Faint,1.0,Very Good,Excellent,55.0,$440
LD12838592,0.24,Round,VS2,F,None,Ideal,61.3,None,1.01,Excellent,Excellent,55.0,$442
LD13241839,0.3,Round,SI1,G,None,Good,63.9,Faint,1.0,Good,Good,55.0,$442
LD13054832,0.36,Round,VVS2,J,None,Ideal,62.4,Faint,1.0,Excellent,Excellent,55.0,$443
LD13354512,0.3,Round,VVS1,J,None,Ideal,61.6,None,1.01,Excellent,Excellent,55.0,$443
LD13409147,0.35,Round,VVS2,J,None,Ideal,62.2,None,1.0,Excellent,Excellent,55.0,$443
LD13971307,0.3,Round,SI1,G,None,Ideal,62.5,None,1.01,Excellent,Very Good,55.0,$443
LD11939970,0.31,Round,VVS1,I,None,Ideal,61.9,Faint,1.01,Excellent,Excellent,55.0,$444
LD13713939,0.3,Round,VS2,H,None,Good,65.5,Medium,1.01,Very Good,Very Good,55.0,$444
LD13933046,0.31,Round,VS1,I,None,Ideal,61.7,Faint,1.0,Excellent,Excellent,55.0,$444
LD13849077,0.31,Round,VVS1,I,None,Ideal,62.3,None,1.01,Excellent,Excellent,55.0,$445
LD11080411,0.23,Round,VS2,E,None,Ideal,60.2,None,1.01,Excellent,Excellent,55.0,$446
LD13846694,0.31,Round,SI1,E,None,Ideal,61.6,None,1.0,Excellent,Excellent,55.0,$446
LD13903098,0.25,Round,VS2,F,None,Ideal,62.0,None,1.01,Excellent,Excellent,55.0,$446
LD13409194,0.33,Round,VVS1,J,None,Ideal,61.8,Faint,1.01,Excellent,Excellent,55.0,$447
LD13903095,0.25,Round,VS2,F,None,Ideal,62.5,None,1.01,Excellent,Excellent,55.0,$447
LD13906243,0.33,Round,SI1,F,None,Ideal,62.5,None,1.0,Excellent,Excellent,55.0,$447
LD11413632,0.23,Round,VVS1,H,None,Ideal,62.5,None,1.01,Excellent,Very Good,55.0,$448
LD13933630,0.32,Round,SI1,E,None,Ideal,62.9,None,1.01,Excellent,Excellent,55.0,$448
LD12506266,0.4,Round,VVS2,J,None,Ideal,62.8,Strong Blue,1.01,Excellent,Excellent,55.0,$449
LD13961838,0.32,Round,VS2,I,None,Ideal,62.5,Strong,1.0,Excellent,Excellent,55.0,$450
LD13963396,0.3,Round,VVS2,I,None,Ideal,63.3,None,1.01,Excellent,Very Good,55.0,$451
LD12202882,0.33,Round,VVS2,I,None,Ideal,62.6,Faint,1.0,Excellent,Excellent,55.0,$452
LD12934379,0.24,Round,VS2,E,None,Ideal,62.3,None,1.0,Excellent,Excellent,55.0,$452
LD13767092,0.24,Round,VVS2,E,None,Ideal,61.9,None,1.01,Excellent,Excellent,55.0,$452
LD13786318,0.34,Round,SI1,G,None,Good,64.9,None,1.0,Very Good,Very Good,55.0,$452
LD13927114,0.4,Round,SI1,J,None,Ideal,62.3,Faint,1.0,Very Good,Very Good,55.0,$452
LD13961823,0.3,Round,VS2,H,None,Ideal,62.8,Strong,1.01,Excellent,Excellent,55.0,$452
LD13961850,0.3,Round,VS2,G,None,Very Good,62.8,Medium,1.01,Excellent,Excellent,55.0,$452
LD11063443,0.35,Round,SI1,E,None,Very Good,62.1,None,1.0,Excellent,Excellent,55.0,$453
LD13891976,0.3,Round,VVS1,J,None,Ideal,62.0,None,1.01,Excellent,Excellent,55.0,$453
LD13961846,0.3,Round,SI1,G,None,Very Good,62.8,None,1.0,Excellent,Excellent,55.0,$453
LD13837456,0.37,Round,SI1,I,None,Ideal,62.0,None,1.01,Excellent,Very Good,55.0,$454
LD13843933,0.3,Round,SI1,F,None,Ideal,63.1,None,1.01,Excellent,Excellent,55.0,$454
LD13902575,0.32,Round,VVS1,I,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,55.0,$454
LD13963098,0.3,Round,VS2,G,None,Very Good,62.4,Medium,1.01,Excellent,Very Good,55.0,$454
LD13970763,0.3,Round,VS2,H,None,Ideal,61.8,Medium,1.01,Excellent,Excellent,55.0,$454
LD10690030,0.4,Round,SI1,I,None,Good,64.3,Faint,1.0,Very Good,Very Good,55.0,$455
LD13365347,0.25,Round,VVS2,G,None,Ideal,61.4,Faint,1.0,Excellent,Excellent,55.0,$455
LD13713971,0.25,Round,VS1,E,None,Ideal,62.9,None,1.01,Excellent,Excellent,55.0,$455
LD13830335,0.3,Round,VVS1,I,None,Ideal,61.9,Faint,1.0,Excellent,Very Good,55.0,$455
LD13207660,0.24,Round,VVS2,E,None,Ideal,62.7,None,1.0,Excellent,Excellent,55.0,$457
LD13450909,0.36,Round,SI1,J,None,Ideal,61.6,Strong,1.0,Excellent,Excellent,55.0,$457
LD13968966,0.3,Round,VS1,I,None,Ideal,63.0,Faint,1.01,Excellent,Very Good,55.0,$457
LD06520584,0.26,Round,VVS2,J,None,Very Good,62.4,None,1.0,Very Good,Very Good,55.0,$458
LD13902881,0.23,Round,VVS2,F,None,Ideal,62.4,None,1.01,Excellent,Excellent,55.0,$458
LD13968891,0.34,Round,SI1,J,None,Ideal,63.1,None,1.01,Excellent,Very Good,55.0,$458
LD08227047,0.35,Round,SI1,I,None,Very Good,63.9,Faint,1.0,Very Good,Good,55.0,$460
LD10799806,0.35,Round,SI1,I,None,Ideal,61.3,Faint,1.0,Very Good,Very Good,55.0,$460
LD08227046,0.35,Round,SI1,G,None,Very Good,64.3,None,1.0,Very Good,Good,55.0,$461
LD11080471,0.23,Round,VVS1,H,None,Ideal,61.1,None,1.01,Excellent,Excellent,55.0,$461
LD13237525,0.36,Round,SI1,I,None,Very Good,62.7,Faint,1.0,Excellent,Excellent,55.0,$461
LD13961886,0.31,Round,SI1,G,None,Ideal,62.7,None,1.0,Excellent,Excellent,55.0,$461
LD10690002,0.37,Round,SI1,I,None,Very Good,63.7,Faint,1.01,Very Good,Good,55.0,$462
LD12868095,0.3,Round,SI1,G,None,Very Good,63.4,None,1.01,Good,Very Good,55.0,$463
LD12934197,0.25,Round,VS2,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,55.0,$463
LD12674792,0.23,Round,VVS1,F,None,Ideal,62.7,None,1.01,Excellent,Excellent,55.0,$464
LD13970786,0.31,Round,VVS1,I,None,Ideal,62.4,None,1.01,Excellent,Excellent,55.0,$464
LD12934307,0.24,Round,VS1,F,None,Ideal,60.8,None,1.0,Excellent,Excellent,55.0,$466
LD13874332,0.3,Round,SI1,E,None,Ideal,62.8,None,1.01,Very Good,Very Good,55.0,$466
LD13671215,0.36,Round,SI1,I,None,Ideal,63.1,None,1.01,Excellent,Excellent,55.0,$467
LD13901904,0.23,Round,VVS2,E,None,Ideal,62.8,None,1.01,Excellent,Excellent,55.0,$467
LD13972383,0.4,Round,VVS2,J,None,Good,65.5,None,1.01,Very Good,Very Good,55.0,$467
LD13961819,0.3,Round,VS2,H,None,Ideal,62.5,Medium,1.01,Excellent,Excellent,55.0,$468
